"","time","house_rate","sp_rate"
"106","2005/1",0.0201657458563536,-0.000285153488928345
"107","2005/2",0.0189547793122123,-0.0196083370609236
"108","2005/3",0.0115599255912836,0.00466751414826298
"109","2005/4",0.00538552476027847,0.0146826411533134
"110","2005/5",0.00587927880846616,0.0179114980036787
"111","2005/6",0.00805299389531108,0.0119562483273363
"112","2005/7",0.00618477000386548,-0.00218780733348894
"113","2005/8",0.00563452426687156,-0.00543862168696798
"114","2005/9",0.00458423532407997,0.00848581603504317
"115","2005/10",0.000633793890226898,0.0168044767811165
"116","2005/11",-0.00126678489992399,0.0122509181258613
"117","2005/12",-0.00215626585489599,0.0128027128402938
"118","2006/1",-0.00521164357442481,0.00577568947169837
"119","2006/2",-0.00587784308714541,0.0116286553302695
"120","2006/3",-0.00077120822622108,-0.00951073475529066
"121","2006/4",0.00180087471057371,-0.0156585557280076
"122","2006/5",0,0.00258634573795381
"123","2006/6",-0.00218284540318439,0.0132005666577702
"124","2006/7",-0.000772101402650881,0.0229375707072914
"125","2006/8",-0.00077269800386349,0.0280792664197353
"126","2006/9",-0.00257765175924733,0.0238706867448355
"127","2006/10",-0.00439333247189559,0.0145254964907764
"128","2006/11",-0.00155743024010383,0.0133419362238635
"129","2006/12",0.00363967242948135,-0.0040188839796619
"130","2007/1",0.00803004792125372,-0.00610883615493715
"131","2007/2",0.0101503276371579,0.0267180341635349
"132","2007/3",0.0110658865428644,0.037806171318195
"133","2007/4",0.0109447729274123,0.00696317646909937
"134","2007/5",0.00958188153310104,-0.024835438623397
"135","2007/6",0.00813509182793048,-0.00992354071820447
"136","2007/7",0.00586868810368016,0.0244020605053766
"137","2007/8",0.00401118269113893,0.0251238078778028
"138","2007/9",0,-0.0148270667773679
"139","2007/10",-0.00447941888619855,-0.0267346922195881
"140","2007/11",-0.00766143743159431,-0.0347821549415155
"141","2007/12",-0.00637254901960784,-0.048378760956659
"142","2008/1",-0.00715342871238283,-0.0206151296284421
"143","2008/2",-0.0093167701863354,0.0207135795062799
"144","2008/3",-0.00952978056426332,0.0286823258885249
"145","2008/4",-0.00936827446512217,-0.0379006116717401
"146","2008/5",-0.0132907348242812,-0.0496198299315399
"147","2008/6",-0.0139878254112162,0.00111092808864221
"148","2008/7",-0.0122159464074609,-0.0396124325231588
"149","2008/8",-0.0102393617021277,-0.12823830064881
"150","2008/9",-0.00510546822517802,-0.126513386616006
"151","2008/10",0.00162052667116813,-0.0351208319354036
"152","2008/11",-0.00283133342321693,-0.039099959094521
"153","2008/12",-0.0114926987560844,-0.0972512029250224
"154","2009/1",-0.0117630967035973,-0.017943976774565
"155","2009/2",-0.00927335640138408,0.0898392450054382
"156","2009/3",-0.0107571947471361,0.0725872222736314
"157","2009/4",-0.00974438638610366,0.0259549700954745
"158","2009/5",-0.00513405590416429,0.037172396561365
"159","2009/6",-0.00186353211009174,0.053125649617492
"160","2009/7",-0.000574465029441333,0.0346596169844581
"161","2009/8",-0.000862192843799396,0.00749383759310686
"162","2009/9",-0.000575291241190853,0.0184161865869511
"163","2009/10",0.00158296157720535,0.0370153375983095
"164","2009/11",0.00373563218390805,-0.00984290717863113
"165","2009/12",0.00543945032922989,-0.00484702217963863
"166","2010/1",0.005125284738041,0.0438678912842773
"167","2010/2",0.00028328611898017,0.0361490067414174
"168","2010/3",-0.00339847068819031,-0.0339626250657068
"169","2010/4",-0.00156294401818699,-0.0685294941844547
"170","2010/5",0,0.00574964720334142
"171","2010/6",-0.00284616479294151,0.00873231169489223
"172","2010/7",-0.00342514628228914,0.018410629937712
"173","2010/8",-0.00143204926249463,0.0611404818404974
"174","2010/9",-0.00129069267173383,0.0169287054456602
"175","2010/10",-0.00287191269385411,0.0314661513165174
"176","2010/11",-0.00115207373271889,0.0432984891369814
"177","2010/12",-0.00115340253748558,0.0273531920175127
"178","2011/1",-0.00663972286374134,0.0151950995724373
"179","2011/2",-0.0100261551874455,0.0137162944540395
"180","2011/3",-0.0077792455599589,0.00720224114497153
"181","2011/4",-0.00443786982248521,-0.0158630435561132
"182","2011/5",-0.00341753343239227,-0.0198511248518059
"183","2011/6",-0.00208737140301178,-0.0389411073766481
"184","2011/7",-0.000896458987001345,-0.0640577826994818
"185","2011/8",-0.000299087782264095,0.014640635974064
"186","2011/9",-0.000149588631264024,0.0484500958159202
"187","2011/10",0.00119688809096349,0.00171979193475963
"188","2011/11",0.00328750747160789,0.0261323644258229
"189","2011/12",0.00282990765564492,0.0420543412591611
"190","2012/1",0.00341601069359869,0.0358688221245528
"191","2012/2",0.00532859680284192,0.0116179657587192
"192","2012/3",0.00691990577149588,-0.0349703229160514
"193","2012/4",0.00818833162743091,-0.0132004549567263
"194","2012/5",0.0117476432197244,0.0258148731176352
"195","2012/6",0.0153383027522936,0.0162028985526278
"196","2012/7",0.0152477763659466,0.0220216447676231
"197","2012/8",0.0150187734668335,0.00195981315304239
"198","2012/9",0.015892588025757,-0.00858445449971172
"199","2012/10",0.0152393796358732,0.00496047383393736
"200","2012/11",0.0132837407013815,0.0288245130451429
"201","2012/12",0.0132406921866807,0.0302602726256745
"202","2013/1",0.0144908785095096,0.0235927346678273
"203","2013/2",0.0149215661267695,0.0268785299426995
